0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,5.3902e-05,0.00057803,0.00082094,0.00057803,5.3902e-05,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.00093165,0.0027781,0.0039909,0.0042054,0.0042054,0.0042054,0.0039909,0.0027781,0.00093165,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.00014529,0.0025692,0.0041951,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0041951,0.0025692,0.00014529,0,0,0,0,0,0
0,0,0,0,0,0.00014529,0.0031657,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0031657,0.00014529,0,0,0,0,0
0,0,0,0,0,0.0025692,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0025692,0,0,0,0,0
0,0,0,0,0.00093165,0.0041951,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0041951,0.00093165,0,0,0,0
0,0,0,0,0.0027781,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0027781,0,0,0,0
0,0,0,5.3902e-05,0.0039909,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0039909,5.3902e-05,0,0,0
0,0,0,0.00057803,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.00057803,0,0,0
0,0,0,0.00082094,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.00082094,0,0,0
0,0,0,0.00057803,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.00057803,0,0,0
0,0,0,5.3902e-05,0.0039909,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0039909,5.3902e-05,0,0,0
0,0,0,0,0.0027781,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0027781,0,0,0,0
0,0,0,0,0.00093165,0.0041951,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0041951,0.00093165,0,0,0,0
0,0,0,0,0,0.0025692,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0025692,0,0,0,0,0
0,0,0,0,0,0.00014529,0.0031657,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0031657,0.00014529,0,0,0,0,0
0,0,0,0,0,0,0.00014529,0.0025692,0.0041951,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0042054,0.0041951,0.0025692,0.00014529,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.00093165,0.0027781,0.0039909,0.0042054,0.0042054,0.0042054,0.0039909,0.0027781,0.00093165,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,5.3902e-05,0.00057803,0.00082094,0.00057803,5.3902e-05,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
